Author	Source URL	Content	Original author	Place	Is retweet	Time	Language	Retweet count	Favorite count	Longitude	Latitude	Topic 1	Topic 2	Topic 3	Topic 4	Topic 5	Topic 6	Topic 7	Topic 8	Topic 9	Topic 10
HillaryClinton	https://about.twitter.com/products/tweetdeck	Before Hillary, the last Democrat the @DallasNews endorsed was FDR: https://t.co/4Phexk1OOG			False	2016-09-08 16:05:51	en	1485.0	3461.0			0.3838300406932831	-0.8329750895500183	-0.1613014191389084	0.04663962125778198	-0.09387519955635071	-0.03747514635324478	0.13562116026878357	0.07280167192220688	-0.04170019179582596	0.05339952930808067
HillaryClinton	https://about.twitter.com/products/tweetdeck	The House should reject H.R. 5424, which rolls back important rules on Wall Street money managers and puts workers’ retirements at risk.	mikereedschmidt		True	2016-09-08 15:22:25	en	488.0	1098.0			0.037111666053533554	-0.028012463822960854	0.05791253596544266	-0.003962867893278599	0.06255119293928146	-0.0005918599781580269	-0.055826395750045776	-0.04374171420931816	-0.06409814953804016	0.0726541131734848
realDonaldTrump	http://twitter.com	Hillary just gave a disastrous news conference on the tarmac to make up for poor performance last night. She's being decimated by the media!			False	2016-09-08 15:17:47	en	11264.0	35998.0			0.5177329182624817	-0.9011244773864746	0.17746315896511078	-0.27022692561149597	-0.18951381742954254	0.02600744366645813	0.09907129406929016	-0.07964572310447693	-0.09992683678865433	-0.05130704119801521
realDonaldTrump	http://twitter.com	Last nights winner was clear &amp; it will be proven time &amp; time again - lets #MAGA!! Lets WIN!! #TrumpTrain https://t.co/sGqp9rGmBH	DanScavino		True	2016-09-08 15:09:13	en	7178.0	17673.0			0.1343175172805786	-0.0846315324306488	0.10001341998577118	-0.006647900212556124	0.17558740079402924	0.01824289560317993	0.00041883037192746997	-0.00013519334606826305	-0.2819393575191498	0.11168862879276276
HillaryClinton	http://twitter.com	"Donald Trump ""absolutely"" stands behind his horrible 2013 tweet about sexual assault in the military https://t.co/c7mAsS1a06"	nowthisnews		True	2016-09-08 14:53:37	en	1670.0	1899.0			1.0981299877166748	0.605701208114624	-0.2861364781856537	0.05617696791887283	-0.20380041003227234	-0.16623300313949585	0.02331845462322235	0.02229870855808258	0.1460813581943512	-0.06561095267534256
HillaryClinton	http://twitter.com	Last night, Trump chose to talk about his deep admiration and support for Putin.  Maybe he did it with a smile. https://t.co/IjcqT5Z4KZ			False	2016-09-08 14:38:04	en	6907.0	17044.0			0.8342111110687256	0.3906897008419037	-0.08220168948173523	0.10592696815729141	0.003327914047986269	-0.0156865194439888	0.10990718752145767	0.19903014600276947	-0.18103258311748505	0.1564788520336151
HillaryClinton	http://twitter.com	The next time Donald Trump throws a temper tantrum, imagine if he had the nuclear codes. https://t.co/m11adVj9v8			False	2016-09-08 14:28:09	en	5281.0	8978.0			1.1381727457046509	0.5823253393173218	-0.2610206604003906	0.04608640447258949	-0.16079901158809662	-0.16367192566394806	0.0351196713745594	-0.000550901226233691	0.09753916412591934	-0.04001951217651367
HillaryClinton	https://about.twitter.com/products/tweetdeck	“I love this country. I will serve it with my entire heart, mind, and soul.” —Hillary on the tarmac to reporters			False	2016-09-08 14:02:54	en	2336.0	7480.0			0.4252904951572418	-0.8636210560798645	-0.12854915857315063	0.01918996497988701	0.0060562435537576675	-0.07067226618528366	0.1372658908367157	-0.006176810711622238	0.047302260994911194	0.07966539263725281
realDonaldTrump	http://twitter.com/download/android	"""A rough night for Hillary Clinton""  ABC News."			False	2016-09-08 12:10:13	en	8941.0	29965.0			0.48154300451278687	-1.0617156028747559	-0.2198907881975174	0.06980148702859879	-0.18183879554271698	-0.03746211901307106	0.11347933113574982	0.21443799138069153	0.031131181865930557	-0.08205679059028625
HillaryClinton	https://about.twitter.com/products/tweetdeck	There's only one candidate in this election who's ready to be America's Commander-in-Chief. https://t.co/NarHADLKi2			False	2016-09-08 12:09:47	en	2851.0	8386.0			0.23648186028003693	-0.09520740807056427	0.41170603036880493	-0.37680742144584656	-0.12400626391172409	0.09288856387138367	-0.10244874656200409	-0.5672415494918823	-0.26079314947128296	0.7161960005760193
realDonaldTrump	http://twitter.com/download/android	Wow, reviews are in - THANK YOU!			False	2016-09-08 10:52:27	en	5212.0	22331.0			0.06049787625670433	-0.01889493316411972	0.4486694633960724	0.6194190979003906	-0.13300460577011108	-0.043819133192300797	-0.03710301220417023	0.030319835990667343	0.0707831084728241	0.16750448942184448
realDonaldTrump	http://twitter.com/download/android	COMING UP @GenFlynn @newtgingrich on @foxandfriends			False	2016-09-08 10:43:12	en	2326.0	10877.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
realDonaldTrump	http://twitter.com/download/android	Thank you to @foxandfriends for the nice reviews of last night.			False	2016-09-08 10:39:04	en	3929.0	16814.0			0.11046572774648666	-0.04561178758740425	0.5091170072555542	0.6384621262550354	-0.07999993115663528	-0.03850486874580383	-0.05125372111797333	0.15203705430030823	-0.054830461740493774	0.2797532379627228
realDonaldTrump	http://twitter.com/download/iphone	Thank you America - great #CommanderInChiefForum polls! https://t.co/Rcu6KaRGCB			False	2016-09-08 09:59:36	en	9687.0	23543.0			0.3202216625213623	-0.07239680737257004	1.3946646451950073	-0.0514068640768528	-0.4084998369216919	-0.12789468467235565	0.03315400332212448	0.17625759541988373	0.13790421187877655	0.17844069004058838
realDonaldTrump	http://twitter.com/download/android	Thank you to our fantastic veterans. The reviews and polls from almost everyone of my Commander-in-Chief presentation were great. Nice!			False	2016-09-08 04:02:15	en	9500.0	37224.0			0.19931940734386444	-0.0544484406709671	1.041921854019165	0.3136167526245117	-0.13004635274410248	-0.14390332996845245	0.01610512286424637	0.6352779269218445	0.10675011575222015	0.2899082601070404
HillaryClinton	https://about.twitter.com/products/tweetdeck	Imagine this man in charge of our men and women in uniform. https://t.co/IyZ3kBGBzm			False	2016-09-08 03:40:58	en	1821.0	3755.0			0.0418429933488369	-0.013568665832281113	-0.0015670062275603414	0.00018514497787691653	0.027788113802671432	0.04327695816755295	0.01895289123058319	-0.032171085476875305	0.004979364573955536	0.031927164644002914
HillaryClinton	https://about.twitter.com/products/tweetdeck	"Trump to Matt Lauer on Iraq: ""I was totally against the war."" Here's proof Trump is lying: https://t.co/6ZhgJMUhs3 https://t.co/PJXG20q9LJ"	voxdotcom		True	2016-09-08 02:48:25	en	3140.0	3842.0			1.534093976020813	0.8519541621208191	-0.364681214094162	0.10400349646806717	-0.13056287169456482	-0.056998781859874725	0.23693759739398956	0.11923090368509293	-0.09457884728908539	0.037757594138383865
HillaryClinton	https://about.twitter.com/products/tweetdeck	Actually, that’s just what taking the office of President seriously looks like. https://t.co/Pyn92mesom			False	2016-09-08 01:40:44	en	13354.0	35941.0			0.18505729734897614	-0.068460613489151	-0.015958214178681374	-0.004784403834491968	0.22937482595443726	0.38627859950065613	-0.8147551417350769	0.08989515155553818	0.12430234998464584	-0.14315293729305267
HillaryClinton	https://about.twitter.com/products/tweetdeck	Trump's unpresidential trifecta tonight: 1. Attack our generals 2. Praise Putin 3. Blame women in combat for sexual assault #NBCNewsForum	brianefallon		True	2016-09-08 01:29:17	en	8082.0	10884.0			0.830417811870575	0.40779536962509155	-0.14824309945106506	0.07134559750556946	-0.011425613425672054	0.03975275158882141	0.13911044597625732	0.0725940391421318	-0.06014701724052429	0.09259357303380966
HillaryClinton	https://about.twitter.com/products/tweetdeck	Trump tried to prove he'd be fit to serve as president...by comparing @POTUS unfavorably to Putin. #NBCNewsForum https://t.co/zCZ0NfYcTT	TheBriefing2016		True	2016-09-08 01:25:41	en	1864.0	2700.0			0.9259065985679626	0.3288773000240326	-0.19460614025592804	0.03837905079126358	0.013644831255078316	0.4010809063911438	-0.705539882183075	0.15136392414569855	0.13750174641609192	-0.073020800948143
HillaryClinton	http://twitter.com	I really can't believe I just saw a Republican nominee for president heap praise on a thuggish Russian leader while denigrating our military	morningmoneyben		True	2016-09-08 01:19:37	en	6667.0	10234.0			0.18597887456417084	-0.09559985250234604	-0.006134611088782549	0.0006471147062256932	0.13615679740905762	0.428375244140625	-0.8204671144485474	0.1446245312690735	0.15575534105300903	-0.11771257221698761
HillaryClinton	https://about.twitter.com/products/tweetdeck	Donald Trump is unqualified and totally unfit to be Commander-in-Chief.  You can stop him. Register to vote today: https://t.co/tTgeqxNqYm			False	2016-09-08 01:13:11	en	3058.0	6320.0			1.1836271286010742	0.5652271509170532	-0.17290912568569183	0.05162705108523369	-0.057029418647289276	-0.11067980527877808	-0.008778880350291729	0.008189273998141289	-0.02765289694070816	-0.1337863951921463
HillaryClinton	https://about.twitter.com/products/tweetdeck	Text QUALIFIED to 47246 if you agree there was only one candidate tonight who showed she's ready to be the next president.			False	2016-09-08 01:07:50	en	1321.0	4950.0			0.23305946588516235	-0.11969232559204102	0.03612922132015228	-0.0038557215593755245	0.22877837717533112	0.5116530656814575	-0.9065527319908142	0.11298107355833054	-0.05828503519296646	0.7088367342948914
HillaryClinton	https://about.twitter.com/products/tweetdeck	Donald Trump could be our next Commander-in-Chief.  Chip in to make sure it never happens: https://t.co/GbWxtTLvDe #NBCNewsForum			False	2016-09-08 00:59:10	en	1059.0	2772.0			1.2379000186920166	0.5249027609825134	0.03454362973570824	-0.28005945682525635	-0.29986023902893066	-0.09068004786968231	-0.08883479982614517	-0.2078905552625656	0.11576176434755325	-0.21917733550071716
HillaryClinton	https://about.twitter.com/products/tweetdeck	"""It is a correct tweet."" —Donald Trump, just now #NBCNewsForum  https://t.co/EyNuOmY8oF"			False	2016-09-08 00:53:02	en	6982.0	8468.0			1.0981299877166748	0.605701208114624	-0.2861364781856537	0.05617696791887283	-0.20380041003227234	-0.16623300313949585	0.02331845462322235	0.02229870855808258	0.1460813581943512	-0.06561095267534256
HillaryClinton	https://about.twitter.com/products/tweetdeck	Donald Trump's super secret plan to fight ISIS is still a super secret. #NBCNewsForum  https://t.co/SBbCVgeaQD	TheBriefing2016		True	2016-09-08 00:50:57	en	858.0	1615.0			1.136183738708496	0.6058408617973328	-0.3003063201904297	0.06103115528821945	-0.20769138634204865	-0.17446252703666687	0.04349358379840851	0.01389299612492323	0.1345759630203247	-0.0597708486020565
HillaryClinton	http://twitter.com	A man who talks about our veterans and military families like this doesn't deserve to be Commander-in-Chief. https://t.co/4s6SvAAyNA	HillaryClinton		True	2016-09-08 00:49:45	en	4156.0	8944.0			0.09444855898618698	-0.02058980241417885	0.0054555656388401985	-0.0011850992450490594	0.1781557947397232	-0.026107264682650566	-0.037272367626428604	-0.09057845175266266	-0.11098978668451309	0.049850817769765854
HillaryClinton	https://about.twitter.com/products/tweetdeck	The worst part is, this isn’t the first time Donald Trump has praised Russia and Putin. #NBCNewsForum https://t.co/N6ySNILYMx			False	2016-09-08 00:48:33	en	3915.0	6082.0			1.1631615161895752	0.5598092079162598	-0.25069645047187805	0.036973919719457626	-0.15272679924964905	-0.12975865602493286	-0.015796300023794174	-0.008732948452234268	0.09065170586109161	-0.0389038510620594
HillaryClinton	https://about.twitter.com/products/tweetdeck	No todas las heridas son visibles. Los veteranos merecen el mejor cuidado de salud mental disponible. #NBCNewsForum https://t.co/fMb7IHyFiC	Hillary_esp		True	2016-09-08 00:44:05	es	505.0	1143.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HillaryClinton	https://about.twitter.com/products/tweetdeck	“I have a very good brain.” —Donald Trump on his foreign policy advisors  (Himself.) https://t.co/48MePwjHh9			False	2016-09-08 00:41:50	en	1983.0	3612.0			1.1256427764892578	0.5945272445678711	-0.2690388560295105	0.04852593317627907	-0.15966679155826569	-0.16299213469028473	0.02885458804666996	0.027548065409064293	0.12397640943527222	-0.043856412172317505
HillaryClinton	http://twitter.com	In 2002, Donald Trump said he supported invading Iraq https://t.co/B3071OFSQy https://t.co/On1ZfL88eC	BuzzFeed		True	2016-09-08 00:37:41	en	1512.0	1799.0			1.1342884302139282	0.5903738737106323	-0.2952520549297333	0.06008472293615341	-0.17924250662326813	-0.15516439080238342	0.010255066677927971	0.04801267385482788	0.11096999794244766	-0.07949050515890121
HillaryClinton	https://about.twitter.com/products/tweetdeck	Tonight, Trump is going to try and claim he's ready to be Commander-in-Chief. The facts say otherwise.   Follow @TheBriefing2016 to see why.			False	2016-09-08 00:31:54	en	1119.0	3512.0			0.8710295557975769	0.3749225437641144	-0.07505197823047638	0.05998918041586876	0.06819456815719604	-0.004923216998577118	0.08296453952789307	0.042943645268678665	-0.12232276052236557	0.07641640305519104
HillaryClinton	http://twitter.com	Not every wound can be seen. Our veterans deserve the best mental health services we can give. #NBCNewsForum https://t.co/vHoPy09BvC			False	2016-09-08 00:30:35	en	3460.0	9276.0			0.021857663989067078	-0.007144222501665354	0.013607840985059738	-0.004048475064337254	0.02464740164577961	0.016159113496541977	-0.01451100967824459	-0.05363468453288078	-0.030950717628002167	0.059858229011297226
HillaryClinton	https://about.twitter.com/products/tweetdeck	Unlike her opponent, Hillary's plan to defeat ISIS is not a secret. #NBCNewsForum https://t.co/oD3OtTss9z	TheBriefing2016		True	2016-09-08 00:26:51	en	753.0	1476.0			0.3929637670516968	-0.8144050240516663	-0.204499289393425	0.04309092089533806	-0.1331740915775299	-0.05695943534374237	0.16906505823135376	0.004241132643073797	0.01968132145702839	-0.0005457039223983884
HillaryClinton	https://about.twitter.com/products/tweetdeck	We need to do everything we can to remove barriers to the health care our veterans need—whether physical or mental. #NBCNewsForum			False	2016-09-08 00:25:05	en	1284.0	3868.0			0.05531325563788414	-0.03037523478269577	0.023643359541893005	-0.029599862173199654	0.09396293014287949	0.08021838963031769	-0.09448663890361786	-0.15541774034500122	-0.026091501116752625	0.1282203197479248
HillaryClinton	https://about.twitter.com/products/tweetdeck	"""I will not let the VA be privatized."" —Hillary https://t.co/FRkf6AnS2f #NBCNewsForum"			False	2016-09-08 00:22:44	en	970.0	2405.0			0.4084591269493103	-0.8312660455703735	-0.152205228805542	-0.002358819358050823	-0.09599953144788742	-0.004322816152125597	0.0552445724606514	-0.20385776460170746	-0.08706473559141159	0.057528723031282425
HillaryClinton	https://about.twitter.com/products/tweetdeck	Hillary has spent decades fighting for veterans, members of the military, and their families. https://t.co/GJ0NmH6hYn #NBCNewsForum			False	2016-09-08 00:16:16	en	1366.0	2909.0			0.38898786902427673	-0.826604962348938	-0.19307048618793488	0.03602958098053932	-0.1109638437628746	-0.04603341966867447	0.1287389099597931	-0.03302556276321411	-0.008452952839434147	0.0667896643280983
HillaryClinton	https://about.twitter.com/products/tweetdeck	Our next Commander-in-Chief needs to have the steadiness, strength, and judgment to make life and death decisions. https://t.co/UV6XBW7GCM			False	2016-09-08 00:12:28	en	1131.0	3136.0			0.09914136677980423	-0.04417754337191582	0.3029521703720093	-0.3274843990802765	-0.136482372879982	0.05211480334401131	-0.057587139308452606	-0.22174040973186493	-0.003496642457321286	-0.15194781124591827
HillaryClinton	https://about.twitter.com/products/tweetdeck	It takes experience, toughness, and a steady temperament to be our Commander-in-Chief. #NBCNewsForum https://t.co/d5m0pXRMQG			False	2016-09-08 00:03:45	en	2188.0	6667.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HillaryClinton	https://about.twitter.com/products/tweetdeck	Donald Trump has proven over and over again that he's unfit to be our Commander-in-Chief. https://t.co/uLoHJdzXte			False	2016-09-07 23:55:40	en	2253.0	5053.0			1.0981299877166748	0.605701208114624	-0.2861364781856537	0.05617696791887283	-0.20380041003227234	-0.16623300313949585	0.02331845462322235	0.02229870855808258	0.1460813581943512	-0.06561095267534256
HillaryClinton	https://about.twitter.com/products/tweetdeck	A person who trash talks our own military should never set foot in the Oval Office. https://t.co/h04p4QF1xz	timkaine		True	2016-09-07 23:44:02	en	2895.0	6212.0			0.040628571063280106	-0.03662091866135597	0.01772795245051384	-0.008752028457820415	0.04042252525687218	0.023438148200511932	-0.05456611141562462	-0.008448850363492966	-0.026822960004210472	-0.0016185648273676634
HillaryClinton	https://about.twitter.com/products/tweetdeck	"""We must be a force for unity in America, for a vision that includes all of us."" —Gen. John Allen at the DNC https://t.co/AyI3H0mrdd"	HFA		True	2016-09-07 23:35:52	en	420.0	1154.0			0.1857689619064331	-0.062345851212739944	0.4111151695251465	-0.3570597767829895	-0.20965294539928436	0.07305916398763657	-0.06896887719631195	-0.7167910933494568	-0.06020515784621239	0.18455368280410767
HillaryClinton	https://about.twitter.com/products/tweetdeck	Trump's pay-to-play scandal revolves around the Trump U scam which preyed on people like this military family. https://t.co/LvUwpPsDOr	TheBriefing2016		True	2016-09-07 23:12:21	en	1794.0	2190.0			1.7349345684051514	0.7767162322998047	-0.24767819046974182	0.09074162691831589	0.7681640386581421	-0.5722271203994751	0.1252160668373108	-0.0865119993686676	0.1098659411072731	-0.09955387562513351
HillaryClinton	https://about.twitter.com/products/tweetdeck	Tonight, Americans will hear what Trump would do as Commander-in-Chief.  Here are 5 reasons he's unfit for the job: https://t.co/1SfNIW8Y3Q			False	2016-09-07 22:57:46	en	1135.0	2324.0			0.9200843572616577	0.3892556130886078	-0.13056574761867523	0.07792855054140091	0.0892709493637085	0.11939886212348938	0.02726254239678383	0.1736932396888733	-0.20976898074150085	0.2299850434064865
HillaryClinton	http://twitter.com	A man you can bait with a tweet is not a man we can trust with nuclear weapons. https://t.co/qZ3Z10cqKN			False	2016-09-07 22:24:21	en	4461.0	8273.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
realDonaldTrump	http://twitter.com/download/iphone	Thank you Peter - if elected, I will think big for our country &amp; never let the American people down! #AmericaFirst https://t.co/6Nwu7EMJ9d			False	2016-09-07 22:07:20	en	8382.0	22041.0			0.3702861964702606	-0.18683895468711853	0.7081496715545654	0.5141696333885193	0.8528300523757935	-0.541740894317627	-0.3279249966144562	-0.33476001024246216	0.11117630451917648	0.16649802029132843
HillaryClinton	https://about.twitter.com/products/tweetdeck	RT if you believe Donald Trump's actions speak louder than his empty words. https://t.co/VcLIIDNQdJ	timkaine		True	2016-09-07 21:16:00	en	4940.0	6341.0			1.123572826385498	0.5783624053001404	-0.2891169488430023	0.055304110050201416	-0.1927998960018158	-0.15865640342235565	0.012854058295488358	0.0017510865582153201	0.1496366262435913	-0.04947657883167267
HillaryClinton	http://twitter.com	A man who talks about our veterans and military families like this doesn't deserve to be Commander-in-Chief. https://t.co/4s6SvAAyNA			False	2016-09-07 21:00:45	en	4156.0	8944.0			0.09444855898618698	-0.02058980241417885	0.0054555656388401985	-0.0011850992450490594	0.1781557947397232	-0.026107264682650566	-0.037272367626428604	-0.09057845175266266	-0.11098978668451309	0.049850817769765854
realDonaldTrump	http://twitter.com/download/iphone	Wow - thank you Pensacola, FL. See you Friday at 7pm -- join me! https://t.co/JCO7Za78tV https://t.co/LYmpRyY0Hq			False	2016-09-07 20:23:56	en	7075.0	22533.0			0.09565063565969467	-0.05088169127702713	0.5051808953285217	0.6877771019935608	-0.11062465608119965	-0.04323587566614151	-0.05304763466119766	-0.0461084209382534	0.02635350078344345	0.20438732206821442
HillaryClinton	http://twitter.com	The U.S. presidency isn't an entry-level job.  How Hillary's time as our secretary of state shows she's ready: https://t.co/6akMEX6pRs			False	2016-09-07 20:18:47	en	3516.0	8254.0			0.43840864300727844	-0.8624444603919983	-0.12757045030593872	0.02169979177415371	-0.03032253496348858	-0.02479603886604309	0.13608089089393616	0.060633499175310135	-0.03156252205371857	0.07162810117006302
HillaryClinton	https://about.twitter.com/products/tweetdeck	Did Trump use his charitable foundation to prevent a state attorney general from investigating his fraud? https://t.co/MZdZDzimY4			False	2016-09-07 19:16:09	en	2099.0	3590.0			0.7670469880104065	0.42597708106040955	-0.182340607047081	0.052001748234033585	-0.06528143584728241	-0.028499390929937363	0.11846879869699478	0.05961545184254646	-0.047289423644542694	0.018878797069191933
realDonaldTrump	http://twitter.com/download/iphone	#AmericaFirst! https://t.co/fQGxwAjXD7			False	2016-09-07 18:12:26	und	9149.0	27548.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HillaryClinton	https://about.twitter.com/products/tweetdeck	.@POTUS, @madeleine, and Leon Panetta agree: Hillary's one of the best secretaries of state we've had. https://t.co/UV6XBW7GCM			False	2016-09-07 17:52:32	en	1369.0	3435.0			0.459789901971817	-0.8943456411361694	-0.15716871619224548	0.012196696363389492	-0.007655727677047253	0.014376470819115639	0.026644406840205193	-0.0981537327170372	-0.17559945583343506	0.7423424124717712
HillaryClinton	https://about.twitter.com/products/tweetdeck	1. Download our app 2. Complete daily challenges 3. Elect the next president  https://t.co/neivbRsKF8	HFA		True	2016-09-07 17:27:29	en	294.0	714.0			0.12468652427196503	-0.05993108078837395	-0.024154826998710632	-0.005806455388665199	0.06953828781843185	0.4150823652744293	-0.7976338267326355	0.13480119407176971	0.19565246999263763	-0.11982827633619308
HillaryClinton	https://about.twitter.com/products/tweetdeck	We can't afford a president who would sabotage our efforts to fight climate change. https://t.co/bvya51W44z			False	2016-09-07 17:09:07	en	1845.0	4381.0			0.19774778187274933	-0.06715317815542221	-0.036276135593652725	0.006411665119230747	0.14139048755168915	0.47932347655296326	-0.8670884966850281	0.17550712823867798	0.07314202934503555	-0.06181563809514046
HillaryClinton	https://about.twitter.com/products/tweetdeck	"""Hillary tiene la experiencia y confío en ella...Para mí, primero país""— exsecretario republicano de Comercio. https://t.co/9m1Qr1Lxd1"	Hillary_esp		True	2016-09-07 16:34:35	es	618.0	1187.0			0.35491007566452026	-0.814544677734375	-0.190329447388649	0.03823673352599144	-0.1292831003665924	-0.04872990772128105	0.1488899290561676	0.012646844610571861	0.031186722218990326	-0.00638581020757556
HillaryClinton	https://about.twitter.com/products/tweetdeck	"Donald Trump doesn't ""know why"" African Americans would be offended that he pushed the ""birther"" conspiracy: https://t.co/IY4xocgveh"			False	2016-09-07 16:01:29	en	2043.0	3834.0			1.248174786567688	0.5749843716621399	-0.30759197473526	0.06984680891036987	-0.0736086294054985	-0.06342833489179611	-0.07347554713487625	0.002394386101514101	-0.005432128440588713	0.07793188840150833
HillaryClinton	https://about.twitter.com/products/tweetdeck	When our SEALs took out bin Laden, they brought the terrorists' families to safety first. That's American honor. https://t.co/QV5zDf2iAg			False	2016-09-07 15:35:22	en	1706.0	4129.0			0.09756395220756531	-0.041271504014730453	0.01332880463451147	-0.005583947524428368	0.08687181770801544	0.0030372883193194866	-0.11373847723007202	-0.09391512721776962	-0.031091678887605667	0.0982891395688057
realDonaldTrump	http://twitter.com/download/iphone	Donald Trump leads Hillary Clinton by 19 points among military, veteran voters: poll' #AmericaFirst #MAGA https://t.co/5FmxGtLkwt		Philadelphia, PA	False	2016-09-07 15:11:59	en	8618.0	22958.0			1.5807307958602905	-0.4505525231361389	-0.4888513386249542	0.17562098801136017	-0.4007830321788788	-0.19616110622882843	0.15472795069217682	0.2350103110074997	0.14755231142044067	-0.24987316131591797
HillaryClinton	https://about.twitter.com/products/tweetdeck	The @DallasNews hasn't endorsed a Democrat for president since before WWII. Here's why it's endorsing Hillary: https://t.co/lMhufMDjFk			False	2016-09-07 14:42:58	en	2426.0	5249.0			0.4795966148376465	-0.8744757771492004	-0.21448427438735962	0.03243027627468109	-0.05974481999874115	0.3663524389266968	-0.6487438678741455	0.14744804799556732	0.22683918476104736	-0.12621408700942993
HillaryClinton	http://twitter.com	World leaders on why Hillary's tenure as secretary of state prepared her to be president: https://t.co/ROD8Jh50aV			False	2016-09-07 13:58:54	en	3384.0	6986.0			0.4968889653682709	-0.8946120738983154	-0.20928937196731567	0.022918930277228355	-0.041337065398693085	0.3688121438026428	-0.67501300573349	0.13654015958309174	0.2288934290409088	-0.12286148220300674
HillaryClinton	http://twitter.com/download/iphone	We recommend @HillaryClinton for U.S. president https://t.co/eWtGJexQqz https://t.co/CazHEkM2pX	dallasnews		True	2016-09-07 11:52:44	en	4752.0	8149.0			0.1581668257713318	-0.06777531653642654	-0.014345024712383747	-0.0030275294557213783	0.12464378774166107	0.45572057366371155	-0.8335258960723877	0.1452745944261551	0.1821340173482895	-0.10312794148921967
HillaryClinton	http://twitter.com	"""I know more about ISIS than the generals do."" —Donald Trump  No, you don't. https://t.co/6tFKlsqyyk"			False	2016-09-07 11:32:34	en	3345.0	7549.0			1.136374831199646	0.590914249420166	-0.291313499212265	0.05603213980793953	-0.17457608878612518	-0.16544215381145477	0.014322047121822834	-0.010083767585456371	0.13924069702625275	-0.04938830807805061
realDonaldTrump	http://twitter.com/download/android	"""@adhd_fa:Kudos to @PARISDENNARD for standing up to CNN's attempt to bully you and shout you down for defending @realDonaldTrump #media bias"			False	2016-09-07 04:22:37	en	5298.0	17312.0			0.12644824385643005	-0.015613404102623463	0.12794677913188934	0.03473500907421112	0.44723793864250183	0.7495704293251038	0.5236087441444397	-0.0013481234200298786	0.23150020837783813	-0.04172450304031372
HillaryClinton	https://about.twitter.com/products/tweetdeck	If Donald Trump doesn't show all Americans the respect they deserve, he doesn't deserve to be their president. https://t.co/mDBewdAYLU			False	2016-09-07 02:53:28	en	2971.0	7180.0			1.275999903678894	0.5344668626785278	-0.31147682666778564	0.05392233282327652	-0.08369942754507065	0.29832878708839417	-0.7913010120391846	0.14230363070964813	0.2836052477359772	-0.12677694857120514
HillaryClinton	https://about.twitter.com/products/tweetdeck	Enter to win a signed copy of Hillary and Tim's new book! https://t.co/j5hq0SqGlG			False	2016-09-07 02:31:06	en	478.0	1484.0			0.4332307279109955	-0.8574410080909729	-0.06016020104289055	0.18745975196361542	-0.04319330304861069	-0.04063437506556511	0.14280492067337036	0.07180046290159225	-0.3493877649307251	-0.20647911727428436
realDonaldTrump	http://twitter.com/download/iphone	I will be interviewed on @oreillyfactor tonight at 11pmE @FoxNews. Enjoy!		United States	False	2016-09-07 01:20:48	en	3096.0	13398.0			0.03623967617750168	-0.0056642028503119946	0.05988604947924614	0.03562398999929428	0.055193424224853516	0.04347814992070198	0.022183706983923912	0.07674480974674225	-0.02906915359199047	0.05323232337832451
HillaryClinton	http://twitter.com	"""I think I've made a lot of sacrifices."" —Trump's response to the parents of Humayun Khan, who died serving in Iraq https://t.co/B3Av1YtocK"			False	2016-09-07 01:00:23	en	3859.0	7225.0			0.788293182849884	0.4136931002140045	-0.1759616881608963	0.048189613968133926	-0.04877142980694771	-0.03292163461446762	0.115223228931427	0.08050002157688141	-0.06451292335987091	0.04146760329604149
realDonaldTrump	http://twitter.com/download/iphone	Thank you North Carolina- get out &amp; #VoteTrump on 11/8/2016! #MakeAmericaGreatAgain https://t.co/HX2LRYs4Vq		North Carolina, USA	False	2016-09-07 00:32:58	en	6536.0	19531.0			0.1287115067243576	-0.057224564254283905	0.6570588946342468	0.9146313667297363	-0.05029435455799103	0.0059114787727594376	-0.02677084133028984	-0.18555442988872528	-0.07502353936433792	-0.02845670096576214
HillaryClinton	https://about.twitter.com/products/tweetdeck	We should be helping more immigrant families stay together, not tearing them apart. https://t.co/BGU5uxx06g			False	2016-09-07 00:31:00	en	1750.0	4532.0			0.05501323938369751	-0.039623282849788666	0.031009342521429062	-0.022071748971939087	0.02823963202536106	0.015903780236840248	-0.053654372692108154	-0.15778958797454834	-0.07029042392969131	0.16962479054927826
HillaryClinton	http://twitter.com/download/iphone	GOP cares more about defunding @PPFA and protecting the Confederate flag than protecting millions from Zika: https://t.co/89NlkqAERw	sarajacobs89		True	2016-09-07 00:02:25	en	859.0	1450.0			0.019276918843388557	-0.0077957590110599995	0.001002966077066958	0.0017929658060893416	0.024157600477337837	-0.007398014422506094	-0.014161295257508755	-0.0074162776581943035	-0.019520649686455727	0.014741596765816212
